,country,location_name,region,latitude,longitude,timezone,last_updated,temperature_celsius,condition_text,pressure_mb,humidity,altitude
,India,Tenkasi,Tamil Nadu,8.97,77.3,Asia/Kolkata,2023-09-03 05:30,24.0,Partly cloudy,1009.0,88,
,India,Pendra,Maharashtra,21.93,74.15,Asia/Kolkata,2023-09-03 05:30,21.8,Clear,1008.0,80,
,India,Ashoknagar,Madhya Pradesh,24.57,77.72,Asia/Kolkata,2023-09-04 05:00,25.2,Clear,1004.0,71,
,India,Raisen,Madhya Pradesh,23.33,77.8,Asia/Kolkata,2023-09-04 05:00,24.9,Clear,1004.0,73,
,India,Chhindwara,Madhya Pradesh,22.07,78.93,Asia/Kolkata,2023-09-04 05:00,23.8,Partly cloudy,1004.0,75,
,India,Betul,Madhya Pradesh,21.86,77.93,Asia/Kolkata,2023-09-04 05:00,22.6,Partly cloudy,1005.0,86,
,India,Hoshangabad,Madhya Pradesh,22.75,77.72,Asia/Kolkata,2023-09-04 05:00,24.3,Clear,1004.0,73,
,India,Sehore,Madhya Pradesh,23.2,77.08,Asia/Kolkata,2023-09-04 05:00,25.3,Partly cloudy,1004.0,70,
,India,Jabalpur,Madhya Pradesh,23.17,79.95,Asia/Kolkata,2023-09-04 05:00,24.2,Clear,1003.0,76,
,India,Narsimhapur,Madhya Pradesh,22.95,79.2,Asia/Kolkata,2023-09-04 05:00,24.6,Clear,1003.0,72,
,India,Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-04 05:00,25.6,Clear,1003.0,61,
,India,Ujjain,Madhya Pradesh,23.18,75.77,Asia/Kolkata,2023-09-04 05:00,24.0,Mist,1008.0,83,
,India,Rewa,Madhya Pradesh,24.53,81.3,Asia/Kolkata,2023-09-04 05:00,26.7,Clear,1002.0,59,
,India,Dindori,Madhya Pradesh,22.95,81.08,Asia/Kolkata,2023-09-04 05:00,24.5,Clear,1004.0,78,
,India,Balaghat,Madhya Pradesh,21.78,80.25,Asia/Kolkata,2023-09-04 05:00,23.1,Clear,1003.0,94,
,India,Barwani,Madhya Pradesh,22.03,74.9,Asia/Kolkata,2023-09-04 05:00,23.1,Clear,1005.0,83,
,India,Satna,Madhya Pradesh,24.58,80.83,Asia/Kolkata,2023-09-04 05:00,26.6,Clear,1002.0,59,
,India,Chhatarpur,Madhya Pradesh,24.9,79.6,Asia/Kolkata,2023-09-04 05:00,25.6,Clear,1003.0,61,
,India,Indore,Madhya Pradesh,22.72,75.83,Asia/Kolkata,2023-09-04 05:00,24.0,Mist,1008.0,83,
,India,Ratlam,Madhya Pradesh,23.32,75.07,Asia/Kolkata,2023-09-04 05:00,23.1,Clear,1006.0,82,
,India,Harda,Madhya Pradesh,22.33,77.1,Asia/Kolkata,2023-09-04 05:00,25.3,Partly cloudy,1004.0,75,
,India,Sagar,Madhya Pradesh,23.83,78.72,Asia/Kolkata,2023-09-04 05:00,24.3,Clear,1004.0,70,
,India,Neemuch,Madhya Pradesh,24.48,74.87,Asia/Kolkata,2023-09-04 05:00,24.3,Clear,1005.0,71,
,India,Tikamgarh,Uttar Pradesh,24.73,78.83,Asia/Kolkata,2023-09-04 05:00,26.4,Clear,1003.0,65,
,India,Guna,Madhya Pradesh,24.65,77.32,Asia/Kolkata,2023-09-04 05:00,25.0,Clear,1004.0,71,
,India,Dewas,Madhya Pradesh,22.97,76.07,Asia/Kolkata,2023-09-04 05:00,24.0,Mist,1008.0,83,
,India,Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-04 05:00,25.7,Partly cloudy,1005.0,69,
,India,Khargone,Madhya Pradesh,21.82,75.6,Asia/Kolkata,2023-09-04 05:00,23.1,Clear,1005.0,83,
,India,Sheopur,Madhya Pradesh,25.67,76.7,Asia/Kolkata,2023-09-04 05:00,27.2,Clear,1003.0,57,
,India,Morena,Madhya Pradesh,26.5,78.0,Asia/Kolkata,2023-09-04 05:00,27.5,Clear,1002.0,54,
,India,Bhind,Madhya Pradesh,26.56,78.79,Asia/Kolkata,2023-09-04 05:00,28.1,Clear,1002.0,51,
,India,Jhabua,Madhya Pradesh,22.77,74.6,Asia/Kolkata,2023-09-04 05:00,22.7,Clear,1006.0,87,
,India,Seoni,Madhya Pradesh,22.08,79.53,Asia/Kolkata,2023-09-04 05:00,23.3,Clear,1004.0,79,
,India,Khandwa,Madhya Pradesh,21.83,76.33,Asia/Kolkata,2023-09-04 05:00,24.9,Partly cloudy,1004.0,76,
,India,Umaria,Madhya Pradesh,23.53,80.83,Asia/Kolkata,2023-09-04 05:00,23.4,Clear,1003.0,75,
,India,Gwalior,Madhya Pradesh,26.22,78.18,Asia/Kolkata,2023-09-04 05:00,27.2,Clear,1002.0,54,
,India,Damoh,Madhya Pradesh,23.83,79.45,Asia/Kolkata,2023-09-04 05:00,25.0,Clear,1003.0,67,
,India,Dhar,Madhya Pradesh,22.6,75.3,Asia/Kolkata,2023-09-04 05:00,24.0,Mist,1008.0,83,
,India,Katni,Orissa,20.3,85.72,Asia/Kolkata,2023-09-04 05:00,26.0,Mist,999.0,94,
,India,Sidhi,Madhya Pradesh,24.42,81.88,Asia/Kolkata,2023-09-04 05:00,25.4,Clear,1002.0,63,
,India,Alirajpur,Madhya Pradesh,22.3,74.35,Asia/Kolkata,2023-09-04 05:00,23.9,Clear,1005.0,81,
,India,Bhopal,Madhya Pradesh,23.27,77.4,Asia/Kolkata,2023-09-04 05:00,24.9,Clear,1004.0,70,
,India,Rajgarh,Rajasthan,27.23,76.63,Asia/Kolkata,2023-09-04 05:00,27.1,Clear,1003.0,54,
,India,Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-04 05:00,23.4,Clear,1003.0,84,
,India,Shajapur,Madhya Pradesh,23.43,76.27,Asia/Kolkata,2023-09-04 05:00,24.4,Partly cloudy,1005.0,75,
,India,Shivpuri,Madhya Pradesh,25.43,77.65,Asia/Kolkata,2023-09-04 05:00,25.5,Clear,1003.0,63,
,India,Datia,Madhya Pradesh,25.67,78.47,Asia/Kolkata,2023-09-04 05:00,26.8,Clear,1002.0,58,
,India,Burhanpur,Madhya Pradesh,21.3,76.23,Asia/Kolkata,2023-09-04 05:00,23.8,Clear,1004.0,75,
,India,Anuppur,Madhya Pradesh,23.1,81.68,Asia/Kolkata,2023-09-04 05:00,23.5,Clear,1003.0,73,
,India,Shahdol,Madhya Pradesh,23.28,81.35,Asia/Kolkata,2023-09-04 05:00,23.5,Clear,1003.0,74,
,India,Vidisha,Madhya Pradesh,23.53,77.82,Asia/Kolkata,2023-09-04 05:00,24.9,Clear,1004.0,73,
,India,Una,Gujarat,20.82,71.03,Asia/Kolkata,2023-09-04 05:00,24.3,Clear,1006.0,86,
,India,Solan,Himachal Pradesh,30.92,77.12,Asia/Kolkata,2023-09-04 05:00,19.8,Clear,1007.0,87,
,India,Sirmaur,Madhya Pradesh,24.85,81.38,Asia/Kolkata,2023-09-04 05:00,27.8,Clear,1002.0,55,
,India,Chamba,Himachal Pradesh,32.57,76.13,Asia/Kolkata,2023-09-04 05:00,15.2,Clear,1009.0,57,
,India,Shimla,Himachal Pradesh,31.1,77.17,Asia/Kolkata,2023-09-04 05:00,19.8,Clear,1007.0,87,
,India,Bilaspur,Chhattisgarh,22.08,82.15,Asia/Kolkata,2023-09-04 05:00,25.8,Partly cloudy,1002.0,78,
,India,Kangra,Himachal Pradesh,32.1,76.27,Asia/Kolkata,2023-09-04 05:00,15.9,Clear,1007.0,52,
,India,Mandi,Himachal Pradesh,31.72,76.92,Asia/Kolkata,2023-09-04 05:00,19.0,Clear,1006.0,81,
,India,Hamirpur,Uttar Pradesh,25.95,80.15,Asia/Kolkata,2023-09-04 05:00,29.0,Clear,1001.0,47,
,India,Talab Data,Jammu and Kashmir,32.65,74.93,Asia/Kolkata,2023-09-04 05:00,25.3,Clear,1002.0,62,
,India,Anantnag,Jammu and Kashmir,33.73,75.15,Asia/Kolkata,2023-09-04 05:00,13.1,Clear,1011.0,79,
,India,Baramula,Jammu and Kashmir,34.21,74.34,Asia/Kolkata,2023-09-04 05:00,8.6,Clear,1012.0,73,
,India,Kulgam,Jammu and Kashmir,33.65,75.02,Asia/Kolkata,2023-09-04 05:00,13.1,Clear,1011.0,79,
,India,Shupiyan,Jammu and Kashmir,33.72,74.83,Asia/Kolkata,2023-09-04 05:00,13.1,Clear,1011.0,79,
,India,Jammu,Jammu and Kashmir,32.73,74.87,Asia/Kolkata,2023-09-04 05:00,25.3,Clear,1002.0,62,
,India,Leh,Jammu and Kashmir,34.17,77.58,Asia/Kolkata,2023-09-04 05:00,4.2,Clear,1013.0,47,
,India,Srinagar,Jammu and Kashmir,34.09,74.8,Asia/Kolkata,2023-09-04 05:00,11.3,Clear,1011.0,71,
,India,Doda,Jammu and Kashmir,33.13,75.57,Asia/Kolkata,2023-09-04 05:00,14.1,Clear,1009.0,74,
,India,Pulwama,Jammu and Kashmir,33.88,74.92,Asia/Kolkata,2023-09-04 05:00,12.9,Clear,1012.0,72,
,India,Ramban,Jammu and Kashmir,33.25,75.25,Asia/Kolkata,2023-09-04 05:00,17.8,Clear,1009.0,73,
,India,Ganderbal,Jammu and Kashmir,34.23,74.78,Asia/Kolkata,2023-09-04 05:00,11.3,Clear,1011.0,71,
,India,Udhampur,Jammu and Kashmir,32.93,75.13,Asia/Kolkata,2023-09-04 05:00,25.3,Clear,1002.0,62,
,India,Badgam,Jammu and Kashmir,34.02,74.72,Asia/Kolkata,2023-09-04 05:00,11.3,Clear,1011.0,71,
,India,Punch,Uttar Pradesh,25.82,79.05,Asia/Kolkata,2023-09-04 05:00,28.9,Clear,1002.0,47,
,India,Kupwara,Jammu and Kashmir,34.03,74.26,Asia/Karachi,2023-09-04 04:30,14.0,Clear,1010.0,69,
,India,Samba,Jammu and Kashmir,32.57,75.12,Asia/Kolkata,2023-09-04 05:00,24.9,Clear,1002.0,63,
,India,Kathua,Jammu and Kashmir,32.37,75.52,Asia/Kolkata,2023-09-04 05:00,24.8,Clear,1002.0,65,
,India,Kargil,Jammu and Kashmir,34.57,76.1,Asia/Kolkata,2023-09-04 05:00,10.2,Clear,1013.0,49,
,India,Kishtwar,Jammu and Kashmir,33.32,75.77,Asia/Kolkata,2023-09-04 05:00,11.8,Clear,1011.0,78,
,India,Daman,Daman and Diu,20.42,72.85,Asia/Kolkata,2023-09-04 05:00,25.5,Partly cloudy,1006.0,84,
,India,Diu,Daman and Diu,20.7,70.98,Asia/Kolkata,2023-09-04 05:00,26.3,Clear,1006.0,76,
,India,Bhavnagar,Gujarat,21.77,72.15,Asia/Kolkata,2023-09-04 05:00,26.5,Partly cloudy,1006.0,70,
,India,Udaipur,Rajasthan,27.72,75.48,Asia/Kolkata,2023-09-04 05:00,26.3,Clear,1004.0,56,
,India,Vadodara,Gujarat,22.3,73.2,Asia/Kolkata,2023-09-04 05:00,28.6,Partly cloudy,1005.0,68,
,India,Kantha,Uttar Pradesh,26.58,80.75,Asia/Kolkata,2023-09-04 05:00,27.0,Mist,1002.0,89,
,India,Surendranagar,Gujarat,22.7,71.68,Asia/Kolkata,2023-09-04 05:00,26.5,Partly cloudy,1005.0,67,
,India,Anand,Gujarat,22.57,72.93,Asia/Kolkata,2023-09-04 05:00,26.3,Partly cloudy,1005.0,70,
,India,Amreli,Gujarat,21.62,71.23,Asia/Kolkata,2023-09-04 05:00,23.7,Clear,1006.0,85,
,India,Dohad,Gujarat,22.83,74.27,Asia/Kolkata,2023-09-04 05:00,22.7,Clear,1006.0,87,
,India,Rajkot,Gujarat,22.3,70.78,Asia/Kolkata,2023-09-04 05:00,24.9,Clear,1006.0,76,
,India,Mahesana,Gujarat,23.6,72.4,Asia/Kolkata,2023-09-04 05:00,26.2,Clear,1005.0,71,
,India,Patan,Gujarat,23.83,72.12,Asia/Kolkata,2023-09-04 05:00,26.8,Clear,1005.0,68,
,India,Bharuch,Gujarat,21.7,72.97,Asia/Kolkata,2023-09-04 05:00,26.1,Clear,1006.0,77,
,India,Somnath,Gujarat,20.88,70.37,Asia/Kolkata,2023-09-04 05:00,26.3,Clear,1006.0,76,
,India,Junagadh,Gujarat,21.52,70.47,Asia/Kolkata,2023-09-04 05:00,23.5,Clear,1006.0,88,
,India,Dwarka,Gujarat,22.24,68.97,Asia/Kolkata,2023-09-04 05:00,27.5,Patchy rain possible,1005.0,74,
,India,Navsari,Gujarat,20.85,72.92,Asia/Kolkata,2023-09-04 05:00,26.0,Partly cloudy,1006.0,82,
,India,Surat,Gujarat,20.97,72.9,Asia/Kolkata,2023-09-04 05:00,26.1,Partly cloudy,1006.0,80,
,India,Jamnagar,Gujarat,22.47,70.07,Asia/Kolkata,2023-09-04 05:15,26.2,Clear,1006.0,74,
,India,Porbandar,Gujarat,21.63,69.6,Asia/Kolkata,2023-09-04 05:15,27.1,Clear,1006.0,75,
,India,Valsad,Gujarat,20.63,72.93,Asia/Kolkata,2023-09-04 05:15,25.5,Partly cloudy,1006.0,84,
,India,Gandhinagar,Gujarat,23.22,72.68,Asia/Kolkata,2023-09-04 05:15,27.0,Mist,1005.0,74,
,India,Morbi,Gujarat,22.82,70.83,Asia/Kolkata,2023-09-04 05:15,26.1,Clear,1006.0,73,
,India,Kheda,Gujarat,22.75,72.68,Asia/Kolkata,2023-09-04 05:15,27.0,Mist,1005.0,74,
,India,Dadra,Dadra and Nagar Haveli,20.32,72.97,Asia/Kolkata,2023-09-04 05:15,25.6,Partly cloudy,1006.0,84,
,India,Krishna,Andhra Pradesh,16.17,81.13,Asia/Kolkata,2023-09-04 05:15,26.1,Patchy rain possible,1002.0,88,
,India,East Godavari,Andhra Pradesh,16.93,82.22,Asia/Kolkata,2023-09-04 05:15,27.4,Clear,1001.0,75,
,India,Visakhapatnam,Andhra Pradesh,17.7,83.3,Asia/Kolkata,2023-09-04 05:15,27.9,Patchy rain possible,1001.0,80,
,India,Nellore,Andhra Pradesh,14.43,79.97,Asia/Kolkata,2023-09-04 05:15,27.3,Patchy rain possible,1003.0,75,
,India,Chittoor,Andhra Pradesh,13.2,79.12,Asia/Kolkata,2023-09-04 05:15,24.7,Light rain shower,1005.0,80,
,India,Srikakulam,Andhra Pradesh,18.3,83.9,Asia/Kolkata,2023-09-04 05:15,26.9,Patchy rain possible,1001.0,80,
,India,Kurnool,Andhra Pradesh,15.83,78.05,Asia/Kolkata,2023-09-04 05:00,23.3,Moderate or heavy rain shower,1005.0,93,
,India,Guntur,Andhra Pradesh,16.3,80.45,Asia/Kolkata,2023-09-04 05:15,26.0,Partly cloudy,1002.0,83,
,India,Vizianagaram,Andhra Pradesh,18.12,83.42,Asia/Kolkata,2023-09-04 05:15,26.8,Partly cloudy,1001.0,79,
,India,Anantapur,Andhra Pradesh,14.68,77.6,Asia/Kolkata,2023-09-04 05:15,24.5,Moderate or heavy rain shower,1006.0,83,
,India,West Godavari,Andhra Pradesh,16.7,81.1,Asia/Kolkata,2023-09-04 05:15,25.4,Clear,1001.0,87,
,India,Kadapa,Andhra Pradesh,14.47,78.82,Asia/Kolkata,2023-09-04 05:15,23.4,Heavy rain,1005.0,95,
,India,Jamtara,Jharkhand,23.95,86.8,Asia/Kolkata,2023-09-04 05:15,26.9,Moderate or heavy rain shower,1001.0,84,
,India,Saraikela,Jharkhand,22.72,85.95,Asia/Kolkata,2023-09-04 05:15,24.9,Moderate or heavy rain shower,1001.0,93,
,India,Simdega,Jharkhand,22.62,84.52,Asia/Kolkata,2023-09-04 05:15,24.9,Cloudy,1002.0,81,
,India,Latehar,Jharkhand,23.75,84.5,Asia/Kolkata,2023-09-04 05:15,25.2,Clear,1002.0,69,
,India,Khunti,Jharkhand,23.08,85.28,Asia/Kolkata,2023-09-04 05:15,25.0,Mist,1005.0,94,
,India,Hazaribagh,Jharkhand,23.98,85.35,Asia/Kolkata,2023-09-04 05:15,23.7,Torrential rain shower,1002.0,92,
,India,Chatra,Jharkhand,24.22,84.87,Asia/Kolkata,2023-09-04 05:15,25.0,Mist,1001.0,100,
,India,Kodarma,Jharkhand,24.43,85.52,Asia/Kolkata,2023-09-04 05:15,26.1,Moderate or heavy rain shower,1001.0,83,
,India,Giridih,Jharkhand,24.18,86.3,Asia/Kolkata,2023-09-04 05:15,27.0,Moderate or heavy rain shower,1001.0,83,
,India,Lohardaga,Jharkhand,23.43,84.68,Asia/Kolkata,2023-09-04 05:15,24.3,Partly cloudy,1003.0,79,
,India,Sahibganj,Jharkhand,25.25,87.65,Asia/Kolkata,2023-09-04 05:15,29.0,Patchy rain possible,1001.0,78,
,India,Godda,Jharkhand,24.83,87.22,Asia/Kolkata,2023-09-04 05:15,29.3,Light rain shower,1000.0,74,
,India,Dhanbad,Jharkhand,23.8,86.45,Asia/Kolkata,2023-09-04 05:15,26.7,Moderate or heavy rain shower,1001.0,84,
,India,Dumka,Jharkhand,24.27,87.25,Asia/Kolkata,2023-09-04 05:15,27.5,Moderate or heavy rain shower,1001.0,81,
,India,Bokaro,Jharkhand,23.78,85.97,Asia/Kolkata,2023-09-04 05:15,24.9,Moderate or heavy rain shower,1001.0,88,
,India,Deoghar,Jharkhand,24.48,86.7,Asia/Kolkata,2023-09-04 05:15,27.7,Light rain shower,1001.0,78,
,India,Gumla,Chhattisgarh,23.05,84.55,Asia/Kolkata,2023-09-04 05:15,24.2,Partly cloudy,1003.0,79,
,India,Ramgarh,Jharkhand,23.63,85.52,Asia/Kolkata,2023-09-04 05:15,25.0,Mist,1005.0,94,
,India,Garhwa,Uttar Pradesh,24.73,83.22,Asia/Kolkata,2023-09-04 05:15,24.7,Clear,1002.0,66,
,India,Ranchi,Jharkhand,23.35,85.33,Asia/Kolkata,2023-09-04 05:15,25.0,Mist,1005.0,94,
,India,Arwal,Bihar,25.25,84.68,Asia/Kolkata,2023-09-04 05:15,27.0,Mist,1000.0,100,
,India,Bhagalpur,Bihar,25.25,87.0,Asia/Kolkata,2023-09-04 05:15,30.5,Sunny,1000.0,69,
,India,Purnia,Bihar,25.78,87.47,Asia/Kolkata,2023-09-04 05:15,29.0,Patchy light rain with thunder,1001.0,80,
,India,Kishanganj,West Bengal,26.12,87.93,Asia/Kolkata,2023-09-04 05:15,28.5,Sunny,1001.0,83,
,India,Gaya,Bihar,24.78,85.0,Asia/Kolkata,2023-09-04 05:15,25.0,Mist,1001.0,100,
,India,Banka,Bihar,24.88,86.92,Asia/Kolkata,2023-09-04 05:15,29.3,Light rain shower,1000.0,74,
,India,Aurangabad,Maharashtra,19.88,75.33,Asia/Kolkata,2023-09-04 05:15,23.7,Clear,1006.0,78,
,India,Nawada,Bihar,24.88,85.53,Asia/Kolkata,2023-09-04 05:15,29.9,Patchy light rain with thunder,1000.0,75,
,India,Araria,Bihar,26.15,87.52,Asia/Kolkata,2023-09-04 05:15,28.0,Patchy rain possible,1001.0,83,
,India,Muzaffarpur,Bihar,26.12,85.4,Asia/Kolkata,2023-09-04 05:15,29.0,Patchy light rain with thunder,1000.0,79,
,India,Saran,Bihar,24.48,86.3,Asia/Kolkata,2023-09-04 05:15,27.0,Moderate or heavy rain shower,1001.0,83,
,India,Sheikhpura,Jammu and Kashmir,34.33,74.23,Asia/Kolkata,2023-09-04 05:15,8.6,Clear,1012.0,73,
,India,Saharsa,Bihar,25.88,86.6,Asia/Kolkata,2023-09-04 05:15,30.0,Sunny,1000.0,74,
,India,Gopalganj,Bihar,26.47,84.43,Asia/Kolkata,2023-09-04 05:15,29.5,Clear,1001.0,73,
,India,Siwan,Bihar,26.22,84.37,Asia/Kolkata,2023-09-04 05:15,29.9,Clear,1001.0,72,
,India,Sheohar,Bihar,26.52,85.3,Asia/Kolkata,2023-09-04 05:15,28.2,Patchy rain possible,1001.0,80,
,India,Buxar,Bihar,25.58,83.98,Asia/Kolkata,2023-09-04 05:15,29.9,Clear,1001.0,68,
,India,Madhubani,Bihar,26.37,86.08,Asia/Kolkata,2023-09-04 05:15,28.6,Patchy light rain with thunder,1000.0,80,
,India,Supaul,Bihar,26.12,86.6,Asia/Kolkata,2023-09-04 05:15,30.0,Sunny,1000.0,74,
,India,Patna,Bihar,25.6,85.12,Asia/Kolkata,2023-09-04 05:15,27.0,Mist,1000.0,100,
,India,Bhojpur,Orissa,21.65,84.4,Asia/Kolkata,2023-09-04 05:15,23.8,Patchy rain possible,1002.0,95,
,India,Darbhanga,Bihar,26.17,85.9,Asia/Kolkata,2023-09-04 05:15,29.2,Patchy rain possible,1000.0,77,
,India,Samastipur,Bihar,25.85,85.78,Asia/Kolkata,2023-09-04 05:15,29.9,Sunny,1000.0,75,
,India,Bhabua,Bihar,25.05,83.62,Asia/Kolkata,2023-09-04 05:15,27.2,Clear,1001.0,70,
,India,Khagaria,Bihar,25.5,86.48,Asia/Kolkata,2023-09-04 05:15,30.6,Sunny,1000.0,67,
,India,Munger,Bihar,25.38,86.47,Asia/Kolkata,2023-09-04 05:15,30.9,Sunny,1000.0,67,
,India,Sitamarhi,Bihar,26.6,85.48,Asia/Kolkata,2023-09-04 05:15,28.2,Patchy rain possible,1001.0,80,
,India,Lakhisarai,Bihar,25.18,86.08,Asia/Kolkata,2023-09-04 05:15,30.9,Patchy rain possible,1000.0,70,
,India,Jamui,Bihar,24.92,86.22,Asia/Kolkata,2023-09-04 05:15,29.1,Light rain shower,1000.0,74,
,India,Begusarai,Bihar,25.42,86.13,Asia/Kolkata,2023-09-04 05:15,30.9,Patchy rain possible,1000.0,69,
,India,Katihar,Bihar,25.53,87.58,Asia/Kolkata,2023-09-04 05:15,29.2,Patchy rain possible,1000.0,79,
,India,Gurgaon,Haryana,28.47,77.03,Asia/Kolkata,2023-09-04 05:15,28.0,Mist,1003.0,79,
,India,Yamunanagar,Haryana,30.1,77.28,Asia/Kolkata,2023-09-04 05:15,24.6,Clear,1002.0,74,
,India,Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-04 05:15,28.0,Mist,1003.0,79,
,India,Jhajjar,Haryana,28.62,76.65,Asia/Kolkata,2023-09-04 05:15,28.0,Mist,1003.0,79,
,India,Bhiwani,Haryana,28.78,76.13,Asia/Kolkata,2023-09-04 05:15,27.9,Clear,1002.0,42,
,India,Kaithal,Haryana,29.8,76.38,Asia/Kolkata,2023-09-04 05:15,26.7,Clear,1002.0,55,
,India,Sonipat,Haryana,28.98,77.02,Asia/Kolkata,2023-09-04 05:15,28.0,Mist,1003.0,79,
,India,Karnal,Haryana,29.68,76.98,Asia/Kolkata,2023-09-04 05:15,26.1,Clear,1002.0,57,
,India,Jind,Haryana,29.32,76.32,Asia/Kolkata,2023-09-04 05:15,27.4,Clear,1002.0,48,
,India,Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-04 05:15,26.7,Clear,1002.0,56,
,India,Mahendragarh,Haryana,28.28,76.15,Asia/Kolkata,2023-09-04 05:15,27.8,Clear,1002.0,47,
,India,Fatehabad,Haryana,29.52,75.45,Asia/Kolkata,2023-09-04 05:15,27.7,Clear,1002.0,41,
,India,Faridabad,Haryana,28.43,77.32,Asia/Kolkata,2023-09-04 05:15,28.0,Mist,1003.0,79,
,India,Sirsa,Haryana,29.53,75.02,Asia/Kolkata,2023-09-04 05:15,28.7,Clear,1002.0,38,
,India,Hisar,Haryana,29.17,75.72,Asia/Kolkata,2023-09-04 05:15,28.6,Clear,1002.0,39,
,India,Rewari,Haryana,28.18,76.62,Asia/Kolkata,2023-09-04 05:15,27.7,Clear,1002.0,47,
,India,Rohtak,Haryana,28.9,76.57,Asia/Kolkata,2023-09-04 05:15,27.6,Clear,1002.0,45,
,India,Ambala,Haryana,30.38,76.78,Asia/Kolkata,2023-09-04 05:15,25.0,Clear,1002.0,68,
,India,Chandigarh,Chandigarh,30.74,76.79,Asia/Kolkata,2023-09-04 05:15,23.6,Clear,1002.0,72,
,India,Goa,Goa,15.4,73.8,Asia/Kolkata,2023-09-04 05:15,27.0,Light rain shower,1006.0,79,
,India,Arong,Andaman and Nicobar Islands,9.17,92.72,Asia/Kolkata,2023-09-04 05:15,27.5,Thundery outbreaks possible,1007.0,82,
,India,Siang,Chhattisgarh,22.6,83.05,Asia/Kolkata,2023-09-04 05:15,23.1,Partly cloudy,1002.0,81,
,India,Upper Tirupati,Andhra Pradesh,13.68,79.35,Asia/Kolkata,2023-09-04 05:15,24.7,Moderate rain at times,1005.0,89,
,India,Tawang,Arunachal Pradesh,27.58,91.87,Asia/Kolkata,2023-09-04 05:15,7.0,Sunny,1016.0,86,
,India,Goalpara,Assam,26.17,90.62,Asia/Kolkata,2023-09-04 05:15,26.7,Sunny,1002.0,88,
,India,Nalbari,Assam,26.42,91.43,Asia/Kolkata,2023-09-04 05:15,29.0,Mist,1002.0,94,
,India,Dhubri,Assam,26.03,89.97,Asia/Kolkata,2023-09-04 05:15,27.6,Patchy rain possible,1002.0,84,
,India,Karimganj,Assam,24.87,92.35,Asia/Dhaka,2023-09-04 05:45,24.7,Mist,1003.0,96,
,India,Tinsukia,Assam,27.5,95.37,Asia/Kolkata,2023-09-04 05:15,25.4,Patchy rain possible,1003.0,92,
,India,Hailakandi,Assam,24.68,92.57,Asia/Kolkata,2023-09-04 05:15,23.3,Light rain shower,1003.0,97,
,India,Dhemaji,Assam,27.48,94.58,Asia/Kolkata,2023-09-04 05:15,26.5,Sunny,1003.0,86,
,India,Lakhimpur,Uttar Pradesh,27.95,80.77,Asia/Kolkata,2023-09-04 05:15,26.2,Clear,1001.0,77,
,India,Bongaigaon,Assam,26.47,90.57,Asia/Kolkata,2023-09-04 05:15,26.7,Sunny,1002.0,88,
,India,Baksa Duar,West Bengal,26.75,89.58,Asia/Kolkata,2023-09-04 05:15,19.9,Patchy rain possible,1006.0,74,
,India,Nagaon,Maharashtra,17.47,73.62,Asia/Kolkata,2023-09-04 05:15,20.8,Light rain shower,1007.0,95,
,India,Darrang,Assam,26.63,92.8,Asia/Kolkata,2023-09-04 05:15,26.4,Sunny,1003.0,89,
,India,Dibrugarh,Assam,27.48,94.9,Asia/Kolkata,2023-09-04 05:15,26.5,Sunny,1003.0,86,
,India,Barpeta,Assam,26.32,91.0,Asia/Kolkata,2023-09-04 05:15,26.7,Sunny,1002.0,88,
,India,Udalguri,Assam,26.77,92.13,Asia/Kolkata,2023-09-04 05:15,26.9,Moderate rain at times,1003.0,86,
,India,Golaghat,Assam,26.52,93.97,Asia/Kolkata,2023-09-04 05:15,26.7,Sunny,1003.0,89,
,India,Kokrajhar,Assam,26.4,90.27,Asia/Kolkata,2023-09-04 05:15,26.7,Sunny,1002.0,88,
,India,Jorhat,Assam,26.75,94.22,Asia/Kolkata,2023-09-04 05:15,26.0,Sunny,1003.0,90,
,India,Yanam,Andhra Pradesh,16.73,82.22,Asia/Kolkata,2023-09-04 05:15,27.4,Clear,1001.0,75,
,India,Karaikal,Puducherry,10.92,79.83,Asia/Kolkata,2023-09-04 05:15,26.4,Light rain shower,1005.0,78,
,India,Puducherry,Puducherry,11.93,79.83,Asia/Kolkata,2023-09-04 05:15,27.0,Moderate or heavy rain shower,1004.0,81,
,India,Mahe,Kerala,11.7,75.53,Asia/Kolkata,2023-09-04 05:15,25.1,Partly cloudy,1007.0,85,
,India,Lunglei,Mizoram,22.88,92.73,Asia/Kolkata,2023-09-04 05:15,20.6,Fog,1004.0,99,
,India,Lawngtlai,Mizoram,22.53,92.9,Asia/Kolkata,2023-09-04 05:15,20.4,Moderate or heavy rain shower,1004.0,98,
,India,Saiha,Mizoram,22.48,92.97,Asia/Kolkata,2023-09-04 05:15,20.4,Moderate or heavy rain shower,1004.0,98,
,India,Serchhip,Mizoram,23.3,92.83,Asia/Kolkata,2023-09-04 05:15,20.6,Fog,1004.0,99,
,India,Aizawl,Mizoram,23.72,92.72,Asia/Kolkata,2023-09-04 05:15,19.4,Light rain shower,1004.0,99,
